time,flow,salt,temp,TRC_tr1,TRC_age,NCS_ss1,NCS_ss2,OXY_oxy,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHS_frp_ads,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_docr,OGM_donr,OGM_dopr,OGM_cpom,PHY_green,PHY_bga,PHY_crypt,PHY_diatom,PHY_dino,PHY_dino_IN
2006-06-15 00:00,0.623929,0.017565,14.077982,1,0,1.470184,0.163354,237.061393,68.192202,3.388563,1.394296,0.500645,0.050064,33.333333,158.666667,8.224202,18.992917,0.094038,0.117547,300,19.189805,0.023509,15.866667,0.678084,0.452056,0.452056,0.678084,2.26028,0.341174
2006-06-16 00:00,0.623929,0.016678,14.070845,1,0,1.340597,0.148955,236.615313,68.192202,3.194743,1.62892,0.491431,0.049143,33.333333,158.666667,8.224202,18.44206,0.077822,0.097277,300,19.189805,0.019455,15.866667,0.67961,0.453073,0.453073,0.67961,2.265367,0.341942
2006-06-17 00:00,0.623929,0.015791,14.063708,1,0,1.211009,0.134557,236.169233,68.192202,3.000923,1.863544,0.482217,0.048222,33.333333,158.666667,8.224202,17.891204,0.061605,0.077007,300,19.189805,0.015401,15.866667,0.681136,0.454091,0.454091,0.681136,2.270454,0.34271
2006-06-18 00:00,0.623929,0.014904,14.05657,1,0,1.081422,0.120158,235.723154,68.192202,2.807103,2.098168,0.473003,0.0473,33.333333,158.666667,8.224202,17.340347,0.045389,0.056736,300,19.189805,0.011347,15.866667,0.682662,0.455108,0.455108,0.682662,2.27554,0.343478
2006-06-19 00:00,0.623929,0.014017,14.049433,1,0,0.951835,0.105759,235.277074,68.192202,2.613283,2.332792,0.463789,0.046379,33.333333,158.666667,8.224202,16.789491,0.029173,0.036466,300,19.189805,0.007293,15.866667,0.684188,0.456125,0.456125,0.684188,2.280627,0.344246
2006-06-20 00:00,0.623929,0.013131,14.042296,1,0,1.053919,0.117102,234.830994,68.192202,2.419464,2.567416,0.454576,0.045458,33.333333,158.666667,8.224202,16.238634,0.012956,0.016195,300,19.189805,0.003239,15.866667,0.685714,0.457143,0.457143,0.685714,2.285714,0.345013
2006-06-21 00:00,0.623929,0.012713,14.11456,1,0,1.310451,0.145606,236.472823,68.192202,2.626955,2.705122,0.467235,0.046723,33.333333,158.666667,8.224202,14.2766,0.004618,0.005772,300,19.189805,0.001154,15.866667,0.68724,0.45816,0.45816,0.68724,2.290801,0.345781
2006-06-22 00:00,0.623929,0.012622,14.224478,1,0,1.566983,0.174109,239.104793,68.192202,3.024638,2.796895,0.49026,0.049026,33.333333,158.666667,8.224202,11.645774,0.000012,0.000016,300,19.189805,0.000003,15.866667,0.688766,0.459178,0.459178,0.688766,2.295888,0.346549
2006-06-23 00:00,0.623929,0.012532,14.334396,1,0,1.823515,0.202613,241.736763,68.192202,3.422321,2.888668,0.513286,0.051329,33.333333,158.666667,8.224202,9.014948,0,0,300,19.189805,0,15.866667,0.690292,0.460195,0.460195,0.690292,2.300975,0.347317
2006-06-24 00:00,0.623929,0.012442,14.444315,1,0,2.080048,0.231116,244.368733,68.192202,3.820004,2.980441,0.536311,0.053631,33.333333,158.666667,8.224202,6.384122,0,0,300,19.189805,0,15.866667,0.691819,0.461212,0.461212,0.691819,2.306062,0.348085
2006-06-25 00:00,0.623929,0.012352,14.554233,1,0,2.33658,0.25962,247.000704,68.192202,4.217687,3.072214,0.559337,0.055934,33.333333,158.666667,8.224202,3.753296,0,0,300,19.189805,0,15.866667,0.693345,0.46223,0.46223,0.693345,2.311149,0.348853
2006-06-26 00:00,0.623929,0.012261,14.664151,1,0,2.593112,0.288124,249.632674,68.192202,4.61537,3.163987,0.582362,0.058236,33.333333,158.666667,8.224202,1.12247,0,0,300,19.189805,0,15.866667,0.694871,0.463247,0.463247,0.694871,2.316236,0.34962
2006-06-27 00:00,0.623929,0.012171,14.774069,1,0,2.7,0.3,252.264644,68.192202,5.013053,3.25576,0.605388,0.060539,33.333333,158.666667,8.224202,0,0,0,300,19.189805,0,15.866667,0.696397,0.464265,0.464265,0.696397,2.321323,0.350388
2006-06-28 00:00,0.623929,0.012109,14.795557,1,0,2.7,0.3,253.064819,68.192202,5.046581,3.175684,0.597375,0.059737,34.937938,161.875875,8.224202,0.108616,0.014616,0.018269,314.441439,19.189805,0.003654,16.187588,0.697923,0.465282,0.465282,0.697923,2.326409,0.351156
2006-06-29 00:00,0.623929,0.012067,14.774099,1,0,2.7,0.3,252.975412,68.192202,4.903653,3.012338,0.574322,0.057432,37.320072,166.640143,8.224202,3.783909,0.072709,0.090886,335.880645,19.189805,0.018177,16.664014,0.699449,0.466299,0.466299,0.699449,2.331496,0.351924
2006-06-30 00:00,0.623929,0.012025,14.752641,1,0,2.7,0.3,252.886006,68.192202,4.760725,2.848992,0.551269,0.055127,39.702206,171.404411,8.224202,7.459201,0.130802,0.163503,357.319851,19.189805,0.032701,17.140441,0.700975,0.467317,0.467317,0.700975,2.336583,0.352692
2006-07-01 00:00,0.623929,0.011983,14.731184,1,0,2.7,0.3,252.796599,68.192202,4.617797,2.685645,0.528216,0.052822,42.08434,176.168679,8.224202,11.134493,0.188896,0.236119,378.759057,19.189805,0.047224,17.616868,0.702501,0.468334,0.468334,0.702501,2.34167,0.35346
2006-07-02 00:00,0.623929,0.01194,14.709726,1,0,2.7,0.3,252.707192,68.192202,4.474869,2.522299,0.505163,0.050516,44.466474,180.932947,8.224202,14.809786,0.246989,0.308736,400.198263,19.189805,0.061747,18.093295,0.704027,0.469351,0.469351,0.704027,2.346757,0.354227
2006-07-03 00:00,0.623929,0.011898,14.688268,1,0,2.7,0.3,252.617785,68.192202,4.331941,2.358953,0.48211,0.048211,46.848608,185.697215,8.224202,18.485078,0.305082,0.381353,421.637469,19.189805,0.076271,18.569722,0.705553,0.470369,0.470369,0.705553,2.351844,0.354995
2006-07-04 00:00,0.623929,0.011856,14.666811,1,0,2.778105,0.308678,252.528378,68.192202,4.189013,2.195606,0.459057,0.045906,49.230742,190.461483,8.224202,22.160371,0.363176,0.453969,443.076675,19.189805,0.090794,19.046148,0.707079,0.471386,0.471386,0.707079,2.356931,0.355763
2006-07-05 00:00,0.623929,0.011872,14.482147,1,0,2.905916,0.32288,252.803711,68.192202,3.89426,2.287872,0.457853,0.045785,49.194362,190.388724,8.224202,22.829316,0.340519,0.425649,442.749256,19.189805,0.08513,19.038872,0.708605,0.472404,0.472404,0.708605,2.362018,0.356531
2006-07-06 00:00,0.623929,0.011933,14.221592,1,0,3.033726,0.337081,253.248648,68.192202,3.527095,2.502051,0.46707,0.046707,48.004476,188.008952,8.224202,22.06439,0.279349,0.349187,432.040283,19.189805,0.069837,18.800895,0.710131,0.473421,0.473421,0.710131,2.367105,0.357299
2006-07-07 00:00,0.623929,0.011994,13.961036,1,0,3.161537,0.351282,253.693586,68.192202,3.159931,2.716231,0.476286,0.047629,46.81459,185.62918,8.224202,21.299463,0.218179,0.272724,421.331309,19.189805,0.054545,18.562918,0.711657,0.474438,0.474438,0.711657,2.372192,0.358067
2006-07-08 00:00,0.623929,0.012054,13.700481,1,0,3.289348,0.365483,254.138523,68.192202,2.792766,2.93041,0.485503,0.04855,45.624704,183.249408,8.224202,20.534536,0.15701,0.196262,410.622335,19.189805,0.039252,18.324941,0.713184,0.475456,0.475456,0.713184,2.377279,0.358834
2006-07-09 00:00,0.623929,0.012115,13.439926,1,0,3.417158,0.379684,254.58346,68.192202,2.425601,3.14459,0.49472,0.049472,44.434818,180.869636,8.224202,19.769609,0.09584,0.1198,399.913361,19.189805,0.02396,18.086964,0.71471,0.476473,0.476473,0.71471,2.382365,0.359602
2006-07-10 00:00,0.623929,0.012176,13.17937,1,0,3.544969,0.393885,255.028398,68.192202,2.058436,3.358769,0.503936,0.050394,43.244932,178.489864,8.224202,19.004683,0.03467,0.043337,389.204388,19.189805,0.008667,17.848986,0.716236,0.47749,0.47749,0.716236,2.387452,0.36037
2006-07-11 00:00,0.623929,0.012236,12.918815,1,0,4.262861,0.473651,255.473335,68.192202,1.691271,3.572949,0.513153,0.051315,42.055046,176.110092,8.224202,18.239756,0,0,378.495414,19.189805,0,17.611009,0.717762,0.478508,0.478508,0.717762,2.392539,0.361138
2006-07-12 00:00,0.623929,0.012275,12.895159,1,0,5.426933,0.602993,256.451291,68.192202,1.812119,3.498443,0.522369,0.052237,42.468969,176.937938,8.224202,17.137351,0,0,382.22072,19.189805,0,17.693794,0.719288,0.479525,0.479525,0.719288,2.397626,0.361906
2006-07-13 00:00,0.623929,0.012297,12.994015,1,0,6.591004,0.732334,257.704895,68.192202,2.169439,3.284051,0.531586,0.053159,43.660036,179.320072,8.224202,15.871417,0,0,392.940323,19.189805,0,17.932007,0.720814,0.480543,0.480543,0.720814,2.402713,0.362674
2006-07-14 00:00,0.623929,0.012318,13.09287,1,0,7.755076,0.861675,258.9585,68.192202,2.526759,3.069659,0.540803,0.05408,44.851103,181.702206,8.224202,14.605483,0.001861,0.002326,403.659926,19.189805,0.000465,18.170221,0.72234,0.48156,0.48156,0.72234,2.4078,0.363441
2006-07-15 00:00,0.623929,0.012339,13.191726,1,0,8.919148,0.991016,260.212104,68.192202,2.88408,2.855267,0.550019,0.055002,46.04217,184.08434,8.224202,13.339549,0.019936,0.024921,414.379529,19.189805,0.004984,18.408434,0.723866,0.482577,0.482577,0.723866,2.412887,0.364209
2006-07-16 00:00,0.623929,0.01236,13.290582,1,0,10.08322,1.120358,261.465709,68.192202,3.2414,2.640875,0.559236,0.055924,47.233237,186.466474,8.224202,12.073615,0.038012,0.047515,425.099132,19.189805,0.009503,18.646647,0.725392,0.483595,0.483595,0.725392,2.417974,0.364977
2006-07-17 00:00,0.623929,0.012381,13.389437,1,0,11.247292,1.249699,262.719313,68.192202,3.59872,2.426482,0.568452,0.056845,48.424304,188.848608,8.224202,10.807681,0.056087,0.070109,435.818734,19.189805,0.014022,18.884861,0.726918,0.484612,0.484612,0.726918,2.423061,0.365745
2006-07-18 00:00,0.623929,0.012402,13.488293,1,0,10.91469,1.212743,263.972918,68.192202,3.95604,2.21209,0.577669,0.057767,49.615371,191.230742,8.224202,9.541747,0.074163,0.092704,446.538337,19.189805,0.018541,19.123074,0.728444,0.48563,0.48563,0.728444,2.428148,0.366513
2006-07-19 00:00,0.623929,0.012364,13.444744,1,0,9.629613,1.069957,262.658867,68.192202,4.147449,2.364008,0.583766,0.058377,51.612556,195.225111,8.224202,10.770837,0.08362,0.104526,464.513,19.189805,0.020905,19.522511,0.72997,0.486647,0.486647,0.72997,2.433234,0.367281
2006-07-20 00:00,0.623929,0.012283,13.333954,1,0,8.344536,0.927171,260.132389,68.192202,4.259727,2.690635,0.588376,0.058838,53.994217,199.988434,8.224202,13.189924,0.088968,0.11121,485.947951,19.189805,0.022242,19.998843,0.731496,0.487664,0.487664,0.731496,2.438321,0.368049
2006-07-21 00:00,0.623929,0.012203,13.223163,1,0,7.05946,0.784384,257.605911,68.192202,4.372006,3.017263,0.592986,0.059299,56.375878,204.751756,8.224202,15.609011,0.094315,0.117894,507.382902,19.189805,0.023579,20.475176,0.733022,0.488682,0.488682,0.733022,2.443408,0.368816
2006-07-22 00:00,0.623929,0.012122,13.112372,1,0,5.774383,0.641598,255.079433,68.192202,4.484284,3.343891,0.597595,0.05976,58.757539,209.515078,8.224202,18.028098,0.099662,0.124578,528.817853,19.189805,0.024916,20.951508,0.734549,0.489699,0.489699,0.734549,2.448495,0.369584
2006-07-23 00:00,0.623929,0.012042,13.001581,1,0,4.489306,0.498812,252.552956,68.192202,4.596562,3.670519,0.602205,0.06022,61.1392,214.278401,8.224202,20.447186,0.105009,0.131262,550.252803,19.189805,0.026252,21.42784,0.736075,0.490716,0.490716,0.736075,2.453582,0.370352
2006-07-24 00:00,0.623929,0.011961,12.890791,1,0,3.204229,0.356025,250.026478,68.192202,4.708841,3.997147,0.606815,0.060681,63.520862,219.041723,8.224202,22.866273,0.110357,0.137946,571.687754,19.189805,0.027589,21.904172,0.737601,0.491734,0.491734,0.737601,2.458669,0.37112
2006-07-25 00:00,0.623929,0.011881,12.78,1,0,2.7,0.3,247.5,68.192202,4.821119,4.323775,0.611424,0.061142,65.902523,223.805046,8.224202,25.28536,0.115704,0.14463,593.122705,19.189805,0.028926,22.380505,0.739127,0.492751,0.492751,0.739127,2.463756,0.371888
2006-07-26 00:00,0.623929,0.011886,12.66,1,0,2.7,0.3,251.651786,68.192202,5.078622,4.830003,0.575395,0.057539,66.666667,225.333333,8.224202,24.954116,0.133923,0.167404,600,19.189805,0.033481,22.533333,0.740653,0.493769,0.493769,0.740653,2.468843,0.372656
2006-07-27 00:00,0.623929,0.011891,12.54,1,0,2.7,0.3,255.803571,68.192202,5.404732,5.421077,0.520166,0.052017,66.666667,225.333333,8.224202,23.323566,0.158224,0.197779,600,19.189805,0.039556,22.533333,0.742179,0.494786,0.494786,0.742179,2.47393,0.373423
2006-07-28 00:00,0.623929,0.011897,12.42,1,0,2.7,0.3,259.955357,68.192202,5.730842,6.012152,0.464938,0.046494,66.666667,225.333333,8.224202,21.693015,0.182524,0.228155,600,19.189805,0.045631,22.533333,0.743705,0.495803,0.495803,0.743705,2.479017,0.374191
2006-07-29 00:00,0.623929,0.011902,12.3,1,0,2.7,0.3,264.107143,68.192202,6.056952,6.603226,0.40971,0.040971,66.666667,225.333333,8.224202,20.062465,0.206825,0.258531,600,19.189805,0.051706,22.533333,0.745231,0.496821,0.496821,0.745231,2.484103,0.374959
2006-07-30 00:00,0.623929,0.011908,12.18,1,0,2.7,0.3,268.258929,68.192202,6.383062,7.1943,0.354481,0.035448,66.666667,225.333333,8.224202,18.431915,0.231125,0.288906,600,19.189805,0.057781,22.533333,0.746757,0.497838,0.497838,0.746757,2.48919,0.375727
2006-07-31 00:00,0.623929,0.011913,12.06,1,0,2.7,0.3,272.410714,68.192202,6.709172,7.785375,0.299253,0.029925,66.666667,225.333333,8.224202,16.801365,0.255425,0.319282,600,19.189805,0.063856,22.533333,0.748283,0.498855,0.498855,0.748283,2.494277,0.376495
2006-08-01 00:00,0.623929,0.011919,11.94,1,0,2.7,0.3,276.5625,68.192202,7.035282,8.376449,0.244025,0.024402,66.666667,225.333333,8.224202,15.170815,0.279726,0.349657,600,19.189805,0.069931,22.533333,0.749809,0.499873,0.499873,0.749809,2.499364,0.377263
2006-08-02 00:00,0.623929,0.011909,12.422292,1,0,2.7,0.3,273.317621,68.192202,6.841505,8.030365,0.230435,0.023044,65.068589,222.137178,8.224202,14.995933,0.273333,0.341666,585.617299,19.189805,0.068333,22.213718,0.751335,0.50089,0.50089,0.751335,2.504451,0.37803
2006-08-03 00:00,0.623929,0.0119,12.904583,1,0,2.7,0.3,270.072741,68.192202,6.391812,7.222961,0.237343,0.023734,62.683851,217.367702,8.224202,15.537609,0.251831,0.314789,564.15466,19.189805,0.062958,21.73677,0.752861,0.501908,0.501908,0.752861,2.509538,0.378798
2006-08-04 00:00,0.623929,0.01189,13.386875,1,0,2.7,0.3,266.827862,68.192202,5.942119,6.415557,0.24425,0.024425,60.299113,212.598227,8.224202,16.079285,0.23033,0.287912,542.692021,19.189805,0.057582,21.259823,0.754387,0.502925,0.502925,0.754387,2.514625,0.379566
2006-08-05 00:00,0.623929,0.011881,13.869166,1,0,2.7,0.3,263.582983,68.192202,5.492425,5.608153,0.251157,0.025116,57.914376,207.828752,8.224202,16.620961,0.208828,0.261035,521.229382,19.189805,0.052207,20.782875,0.755914,0.503942,0.503942,0.755914,2.519712,0.380334
2006-08-06 00:00,0.623929,0.011872,14.351458,1,0,2.7,0.3,260.338104,68.192202,5.042732,4.800749,0.258064,0.025806,55.529638,203.059276,8.224202,17.162637,0.187326,0.234158,499.766743,19.189805,0.046832,20.305928,0.75744,0.50496,0.50496,0.75744,2.524799,0.381102
2006-08-07 00:00,0.623929,0.011862,14.833749,1,0,2.7,0.3,257.093224,68.192202,4.593038,3.993345,0.264972,0.026497,53.1449,198.289801,8.224202,17.704313,0.165825,0.207281,478.304104,19.189805,0.041456,19.82898,0.758966,0.505977,0.505977,0.758966,2.529886,0.38187
2006-08-08 00:00,0.623929,0.011853,15.316041,1,0,2.7,0.3,253.848345,68.192202,4.143345,3.185941,0.271879,0.027188,50.760163,193.520325,8.224202,18.24599,0.144323,0.180404,456.841465,19.189805,0.036081,19.352033,0.760492,0.506994,0.506994,0.760492,2.534972,0.382637
2006-08-09 00:00,0.623929,0.011855,15.589375,1,0,2.7,0.3,254.601919,68.192202,3.729726,2.873131,0.278786,0.027879,50.808512,193.617023,8.224202,18.328564,0.125383,0.156729,457.276605,19.189805,0.031346,19.361702,0.762018,0.508012,0.508012,0.762018,2.540059,0.383405
2006-08-10 00:00,0.623929,0.011866,15.764728,1,0,2.7,0.3,257.230419,68.192202,3.332987,2.791748,0.285694,0.028569,51.995338,195.990676,8.224202,18.196317,0.107643,0.134554,467.958041,19.189805,0.026911,19.599068,0.763544,0.509029,0.509029,0.763544,2.545146,0.384173
2006-08-11 00:00,0.623929,0.011876,15.94008,1,0,2.7,0.3,259.858919,68.192202,2.936248,2.710366,0.292601,0.02926,53.182164,198.364328,8.224202,18.064071,0.089902,0.112378,478.639477,19.189805,0.022476,19.836433,0.76507,0.510047,0.510047,0.76507,2.550233,0.384941
2006-08-12 00:00,0.623929,0.011886,16.115432,1,0,2.7,0.3,262.48742,68.192202,2.539509,2.628984,0.299508,0.029951,54.36899,200.737981,8.224202,17.931825,0.072162,0.090202,489.320913,19.189805,0.01804,20.073798,0.766596,0.511064,0.511064,0.766596,2.55532,0.385709
2006-08-13 00:00,0.623929,0.011897,16.290784,1,0,2.7,0.3,265.11592,68.192202,2.14277,2.547601,0.306416,0.030642,55.555817,203.111633,8.224202,17.799578,0.054421,0.068027,500.002349,19.189805,0.013605,20.311163,0.768122,0.512081,0.512081,0.768122,2.560407,0.386477
2006-08-14 00:00,0.623929,0.011907,16.466136,1,0,2.7,0.3,267.74442,68.192202,1.746031,2.466219,0.313323,0.031332,56.742643,205.485286,8.224202,17.667332,0.036681,0.045851,510.683785,19.189805,0.00917,20.548529,0.769648,0.513099,0.513099,0.769648,2.565494,0.387244
2006-08-15 00:00,0.623929,0.011918,16.641488,1,0,2.7,0.3,270.372921,68.192202,1.349292,2.384836,0.32023,0.032023,57.929469,207.858938,8.224202,17.535086,0.01894,0.023675,521.365221,19.189805,0.004735,20.785894,0.771174,0.514116,0.514116,0.771174,2.570581,0.388012
2006-08-16 00:00,0.623929,0.011916,16.728604,1,0,2.7,0.3,271.547956,68.192202,1.302025,3.214285,0.310389,0.031039,58.333333,208.666667,8.224202,17.625067,0.032898,0.041123,525,19.189805,0.008225,20.866667,0.7727,0.515134,0.515134,0.7727,2.575668,0.38878
2006-08-17 00:00,0.623929,0.011905,16.771532,1,0,2.7,0.3,271.995123,68.192202,1.435021,4.513555,0.291908,0.029191,58.333333,208.666667,8.224202,17.829676,0.063207,0.079008,525,19.189805,0.015802,20.866667,0.774226,0.516151,0.516151,0.774226,2.580755,0.389548
2006-08-18 00:00,0.623929,0.011894,16.81446,1,0,2.7,0.3,272.442291,68.192202,1.568017,5.812824,0.273427,0.027343,58.333333,208.666667,8.224202,18.034285,0.093515,0.116894,525,19.189805,0.023379,20.866667,0.775752,0.517168,0.517168,0.775752,2.585841,0.390316
2006-08-19 00:00,0.623929,0.011883,16.857388,1,0,2.7,0.3,272.889458,68.192202,1.701013,7.112094,0.254946,0.025495,58.333333,208.666667,8.224202,18.238895,0.123824,0.15478,525,19.189805,0.030956,20.866667,0.777279,0.518186,0.518186,0.777279,2.590928,0.391084
2006-08-20 00:00,0.623929,0.011873,16.900316,1,0,2.7,0.3,273.336625,68.192202,1.834009,8.411364,0.236465,0.023647,58.333333,208.666667,8.224202,18.443504,0.154132,0.192666,525,19.189805,0.038533,20.866667,0.778805,0.519203,0.519203,0.778805,2.596015,0.391851
2006-08-21 00:00,0.623929,0.011862,16.943244,1,0,2.7,0.3,273.783792,68.192202,1.967005,9.710633,0.217984,0.021798,58.333333,208.666667,8.224202,18.648114,0.184441,0.230551,525,19.189805,0.04611,20.866667,0.780331,0.52022,0.52022,0.780331,2.601102,0.392619
2006-08-22 00:00,0.623929,0.011851,16.986172,1,0,2.779669,0.308852,274.230959,68.192202,2.100001,11.009903,0.199504,0.01995,58.333333,208.666667,8.224202,18.852723,0.21475,0.268437,525,19.189805,0.053687,20.866667,0.781857,0.521238,0.521238,0.781857,2.606189,0.393387
2006-08-23 00:00,0.623929,0.01185,16.908937,1,0,2.907568,0.323063,278.613283,68.192202,2.385012,11.497759,0.199798,0.01998,59.9477,211.895401,8.224202,19.714307,0.228016,0.28502,539.529303,19.189805,0.057004,21.18954,0.783383,0.522255,0.522255,0.783383,2.611276,0.394155
2006-08-24 00:00,0.623929,0.011857,16.774604,1,0,3.035467,0.337274,284.865526,68.192202,2.742296,11.59984,0.209018,0.020902,62.329594,216.659188,8.224202,20.888241,0.233179,0.291474,560.966346,19.189805,0.058295,21.665919,0.784909,0.523273,0.523273,0.784909,2.616363,0.394923
2006-08-25 00:00,0.623929,0.011864,16.64027,1,0,3.163366,0.351485,291.117769,68.192202,3.09958,11.701921,0.218238,0.021824,64.711488,221.422975,8.224202,22.062174,0.238342,0.297928,582.403389,19.189805,0.059586,22.142298,0.786435,0.52429,0.52429,0.786435,2.62145,0.395691
2006-08-26 00:00,0.623929,0.011871,16.505936,1,0,3.291265,0.365696,297.370013,68.192202,3.456864,11.804002,0.227458,0.022746,67.093381,226.186763,8.224202,23.236107,0.243506,0.304382,603.840431,19.189805,0.060876,22.618676,0.787961,0.525307,0.525307,0.787961,2.626537,0.396458
2006-08-27 00:00,0.623929,0.011878,16.371602,1,0,3.419164,0.379907,303.622256,68.192202,3.814148,11.906083,0.236678,0.023668,69.475275,230.95055,8.224202,24.410041,0.248669,0.310836,625.277474,19.189805,0.062167,23.095055,0.789487,0.526325,0.526325,0.789487,2.631624,0.397226
2006-08-28 00:00,0.623929,0.011885,16.237268,1,0,3.547063,0.394118,309.874499,68.192202,4.171432,12.008164,0.245899,0.02459,71.857169,235.714337,8.224202,25.583974,0.253832,0.31729,646.714517,19.189805,0.063458,23.571434,0.791013,0.527342,0.527342,0.791013,2.63671,0.397994
2006-08-29 00:00,0.623929,0.011892,16.102934,1,0,3.6,0.4,316.126743,68.192202,4.528716,12.110246,0.255119,0.025512,74.239062,240.478124,8.224202,26.757907,0.258996,0.323745,668.15156,19.189805,0.064749,24.047812,0.792539,0.528359,0.528359,0.792539,2.641797,0.398762
2006-08-30 00:00,0.623929,0.011895,15.874622,1,0,3.6,0.4,312.756558,68.192202,4.573518,12.004179,0.27059,0.027059,72.573135,237.146269,8.224202,25.954178,0.241355,0.301694,653.158211,19.189805,0.060339,23.714627,0.794065,0.529377,0.529377,0.794065,2.646884,0.39953
2006-08-31 00:00,0.623929,0.011896,15.602165,1,0,3.6,0.4,304.866358,68.192202,4.471629,11.8004,0.288996,0.0289,69.007007,230.014014,8.224202,24.222058,0.213011,0.266263,621.063061,19.189805,0.053253,23.001401,0.795591,0.530394,0.530394,0.795591,2.651971,0.400298
2006-09-01 00:00,0.623929,0.011898,15.329708,1,0,3.6,0.4,296.976157,68.192202,4.369739,11.596622,0.307402,0.03074,65.440879,222.881758,8.224202,22.489939,0.184666,0.230832,588.967911,19.189805,0.046166,22.288176,0.797117,0.531412,0.531412,0.797117,2.657058,0.401065
2006-09-02 00:00,0.623929,0.011899,15.057251,1,0,3.6,0.4,289.085956,68.192202,4.26785,11.392843,0.325808,0.032581,61.874751,215.749503,8.224202,20.75782,0.156321,0.195401,556.872762,19.189805,0.03908,21.57495,0.798643,0.532429,0.532429,0.798643,2.662145,0.401833
2006-09-03 00:00,0.623929,0.0119,14.784794,1,0,3.6,0.4,281.195755,68.192202,4.165961,11.189064,0.344214,0.034421,58.308624,208.617247,8.224202,19.025701,0.127976,0.15997,524.777612,19.189805,0.031994,20.861725,0.80017,0.533446,0.533446,0.80017,2.667232,0.402601
2006-09-04 00:00,0.623929,0.011901,14.512336,1,0,3.6,0.4,273.305554,68.192202,4.064071,10.985285,0.362619,0.036262,54.742496,201.484992,8.224202,17.293582,0.099631,0.124538,492.682463,19.189805,0.024908,20.148499,0.801696,0.534464,0.534464,0.801696,2.672319,0.403369
2006-09-05 00:00,0.623929,0.011902,14.239879,1,0,3.437097,0.3819,265.415353,68.192202,3.962182,10.781507,0.381025,0.038103,51.176368,194.352736,8.224202,15.561462,0.071286,0.089107,460.587313,19.189805,0.017821,19.435274,0.803222,0.535481,0.535481,0.803222,2.677406,0.404137
2006-09-06 00:00,0.623929,0.011908,14.425928,1,0,3.180158,0.353351,259.30951,68.192202,3.863584,10.002636,0.374736,0.037474,50.798325,193.59665,8.224202,15.287725,0.055013,0.068767,457.184925,19.189805,0.013753,19.359665,0.804748,0.536499,0.536499,0.804748,2.682493,0.404905
2006-09-07 00:00,0.623929,0.011918,14.837689,1,0,2.923219,0.324802,254.082069,68.192202,3.766607,8.940674,0.35629,0.035629,51.989628,195.979257,8.224202,15.731883,0.044683,0.055854,467.906656,19.189805,0.011171,19.597926,0.806274,0.537516,0.537516,0.806274,2.687579,0.405672
2006-09-08 00:00,0.623929,0.011928,15.249451,1,0,2.66628,0.296253,248.854628,68.192202,3.66963,7.878712,0.337844,0.033784,53.180932,198.361864,8.224202,16.17604,0.034354,0.042942,478.628388,19.189805,0.008588,19.836186,0.8078,0.538533,0.538533,0.8078,2.692666,0.40644
2006-09-09 00:00,0.623929,0.011938,15.661212,1,0,2.409341,0.267705,243.627187,68.192202,3.572653,6.81675,0.319398,0.03194,54.372235,200.744471,8.224202,16.620197,0.024024,0.03003,489.350119,19.189805,0.006006,20.074447,0.809326,0.539551,0.539551,0.809326,2.697753,0.407208
2006-09-10 00:00,0.623929,0.011947,16.072974,1,0,2.152402,0.239156,238.399746,68.192202,3.475675,5.754788,0.300952,0.030095,55.563539,203.127078,8.224202,17.064354,0.013694,0.017118,500.07185,19.189805,0.003424,20.312708,0.810852,0.540568,0.540568,0.810852,2.70284,0.407976
2006-09-11 00:00,0.623929,0.011957,16.484735,1,0,1.895463,0.210607,233.172305,68.192202,3.378698,4.692826,0.282506,0.028251,56.754842,205.509685,8.224202,17.508511,0.003364,0.004206,510.793582,19.189805,0.000841,20.550968,0.812378,0.541585,0.541585,0.812378,2.707927,0.408744
2006-09-12 00:00,0.623929,0.011967,16.896497,1,0,1.8,0.2,227.944865,68.192202,3.281721,3.630864,0.26406,0.026406,57.946146,207.892292,8.224202,17.952668,0,0,521.515313,19.189805,0,20.789229,0.813904,0.542603,0.542603,0.813904,2.713014,0.409512
2006-09-13 00:00,0.623929,0.011964,17.009727,1,0,1.8,0.2,230.26235,68.192202,3.184744,3.464811,0.264287,0.026429,58.333333,208.666667,8.224202,18.25892,0.004361,0.005451,525,19.189805,0.00109,20.866667,0.81543,0.54362,0.54362,0.81543,2.718101,0.410279
2006-09-14 00:00,0.623929,0.011953,16.979728,1,0,1.8,0.2,236.199752,68.192202,3.087766,3.730143,0.273505,0.02735,58.333333,208.666667,8.224202,18.498768,0.026114,0.032642,525,19.189805,0.006528,20.866667,0.816956,0.544638,0.544638,0.816956,2.723188,0.411047
2006-09-15 00:00,0.623929,0.011942,16.949728,1,0,1.8,0.2,242.137154,68.192202,2.990789,3.995476,0.282722,0.028272,58.333333,208.666667,8.224202,18.738617,0.047867,0.059833,525,19.189805,0.011967,20.866667,0.818482,0.545655,0.545655,0.818482,2.728275,0.411815
